,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate
9770,8a858fa3552ae11201552fce5df04e1a,301923094,11,2017-05-31 16:20:24.000000,2017-05-31 15:20:10.000000,40000.0,44000.0,30,2017-06-29 15:43:55.000000,,2017-06-30 00:00:00.000000,2017-06-29 15:33:46.000000
9771,8a858fa3552ae11201552fce5df04e1a,301844656,9,2017-03-23 08:23:29.000000,2017-03-23 07:23:22.000000,40000.0,44800.0,30,2017-04-21 15:56:11.000000,,2017-04-24 00:00:00.000000,2017-04-21 15:41:01.000000
9772,8a858fa3552ae11201552fce5df04e1a,301782294,6,2016-12-27 17:55:05.000000,2016-12-27 16:54:56.000000,30000.0,34400.0,30,2017-01-24 14:04:25.000000,,2017-01-26 00:00:00.000000,2017-01-24 13:49:15.000000
9773,8a858fb45583686f01558c5f9c364ac1,301882078,6,2017-04-27 10:37:57.000000,2017-04-27 09:37:50.000000,20000.0,23800.0,30,2017-06-19 20:44:16.000000,,2017-05-30 00:00:00.000000,2017-06-19 20:34:07.000000
9774,8a858fb45583686f01558c5f9c364ac1,301638653,1,2016-06-26 12:03:29.000000,2016-06-26 11:03:24.000000,10000.0,13000.0,30,2016-08-12 12:31:03.000000,,2016-07-26 00:00:00.000000,2016-08-11 00:00:00.000000
9775,8a858fc25baeeeff015baf446e843009,301900905,2,2017-05-11 10:45:43.000000,2017-05-11 09:45:35.000000,10000.0,13000.0,30,2017-06-09 14:12:06.000000,,2017-06-12 00:00:00.000000,2017-06-09 14:01:52.000000
9776,8a858fd3552c7562015559cb371f4c8c,301690015,5,2016-08-22 12:26:35.000000,2016-08-22 11:26:26.000000,20000.0,21500.0,15,2016-09-06 09:58:17.000000,,2016-09-06 00:00:00.000000,2016-09-06 09:43:14.000000
9777,8a858fd3552c7562015559cb371f4c8c,301641216,2,2016-06-30 18:04:33.000000,2016-06-30 17:04:19.000000,10000.0,11500.0,15,2016-07-14 21:13:09.000000,,2016-07-15 00:00:00.000000,2016-07-14 20:58:05.000000
9778,8a858fd3552c7562015559cb371f4c8c,301906552,12,2017-05-14 18:13:47.000000,2017-05-14 17:13:39.000000,30000.0,39000.0,60,2017-07-05 19:46:50.000000,,2017-06-13 00:00:00.000000,2017-06-28 06:25:49.000000
9779,8a858fdc5c118fd3015c11a211e108b7,301926054,2,2017-06-03 13:21:15.000000,2017-06-03 12:21:09.000000,10000.0,13000.0,30,2017-07-03 15:11:17.000000,8a858fc55b2548dd015b286e452c678c,2017-07-03 00:00:00.000000,2017-07-03 15:01:08.000000
9780,8a858ffc5baffa85015bb24ddafb60a9,301941994,2,2017-06-17 13:47:47.000000,2017-06-17 12:47:41.000000,10000.0,11500.0,15,2017-07-04 14:04:22.000000,,2017-07-03 00:00:00.000000,2017-07-04 13:54:14.000000
9781,8a858eb4588604f70158887278a80aae,301795420,5,2017-01-17 17:55:24.000000,2017-01-17 16:55:17.000000,20000.0,23800.0,30,2017-02-09 16:50:44.000000,,2017-02-16 00:00:00.000000,2017-02-09 16:35:34.000000
9782,8a858eb4588604f70158887278a80aae,301772266,3,2016-12-11 17:55:31.000000,2016-12-11 16:55:20.000000,10000.0,11500.0,15,2016-12-22 19:49:34.000000,,2016-12-27 00:00:00.000000,2016-12-22 19:34:24.000000
9783,8a858f105a4ed440015a5ba5ab1f3ca0,301829969,1,2017-03-02 14:58:22.000000,2017-03-02 13:57:59.000000,10000.0,11500.0,15,2017-03-23 16:15:21.000000,,2017-03-17 00:00:00.000000,2017-03-23 16:00:10.000000
9784,8a858fab5cd5e1a7015ce60347f43f55,301952960,1,2017-06-27 06:33:22.000000,2017-06-27 05:32:13.000000,10000.0,13000.0,30,2017-07-26 00:03:07.000000,,2017-07-27 00:00:00.000000,2017-07-25 23:52:58.000000
9785,8a858899538ddb8e01539eccc3c375fe,301639293,4,2016-06-27 21:41:03.000000,2016-06-27 20:40:54.000000,10000.0,13000.0,30,2016-07-08 09:43:45.000000,,2016-07-27 00:00:00.000000,2016-07-08 09:28:41.000000
9786,8a858899538ddb8e01539eccc3c375fe,301835099,10,2017-03-09 22:33:35.000000,2017-03-09 21:33:28.000000,30000.0,34400.0,30,2017-04-10 13:13:52.000000,,2017-04-10 00:00:00.000000,2017-04-10 12:58:44.000000
9787,8a858899538ddb8e01539eccc3c375fe,301717553,7,2016-09-16 11:41:34.000000,2016-09-16 10:41:22.000000,20000.0,24500.0,30,2016-10-25 07:01:32.000000,,2016-10-17 00:00:00.000000,2016-10-25 06:46:22.000000
9788,8a8588f35451808f01547b8e92ec220d,301942894,1,2017-06-18 17:32:34.000000,2017-06-18 16:32:27.000000,10000.0,11500.0,15,2017-07-05 15:15:53.000000,,2017-07-04 00:00:00.000000,2017-07-05 15:05:44.000000
9789,8a858e045b495c30015b497a0e1d0e09,301915621,4,2017-05-22 16:41:44.000000,2017-05-22 15:41:38.000000,20000.0,24500.0,30,2017-06-20 09:22:05.000000,,2017-06-21 00:00:00.000000,2017-06-20 09:11:56.000000
9790,8a858e045b495c30015b497a0e1d0e09,301874087,2,2017-04-20 07:12:19.000000,2017-04-20 06:12:12.000000,10000.0,11500.0,15,2017-05-04 19:27:10.000000,,2017-05-05 00:00:00.000000,2017-05-04 19:12:00.000000
9791,8a858e165b90faf9015b973923842ae9,301881123,1,2017-04-26 13:45:34.000000,2017-04-26 12:45:26.000000,10000.0,13000.0,30,2017-05-18 11:35:33.000000,,2017-05-26 00:00:00.000000,2017-05-18 11:20:23.000000
9792,8a858e225a28c713015a2ce31a9e0dc8,301839984,2,2017-03-17 06:44:01.000000,2017-03-17 05:43:55.000000,10000.0,11500.0,15,2017-03-30 20:41:41.000000,,2017-04-03 00:00:00.000000,2017-03-30 20:26:32.000000
9793,8a858e2d5aebef07015aec2e96e372c8,301845443,1,2017-03-24 07:58:06.000000,2017-03-24 06:57:52.000000,10000.0,11500.0,15,2017-03-29 21:34:02.000000,,2017-04-10 00:00:00.000000,2017-03-29 21:18:54.000000
9794,8a858e2d5aebef07015aec2e96e372c8,301864491,3,2017-04-11 14:21:47.000000,2017-04-11 13:21:40.000000,10000.0,11500.0,15,2017-04-24 11:12:14.000000,,2017-04-26 00:00:00.000000,2017-04-24 10:57:05.000000
9795,8a858e36590808e301592ae6ca1a0f3b,301794320,1,2017-01-16 16:59:14.000000,2017-01-16 15:59:00.000000,10000.0,11500.0,15,2017-01-31 14:20:16.000000,,2017-02-01 00:00:00.000000,2017-01-31 14:05:07.000000
9796,8a858e445d31e47a015d3213da101e6e,301975527,1,2017-07-13 07:30:27.000000,2017-07-13 06:29:12.000000,10000.0,11500.0,15,2017-07-29 04:31:35.000000,,2017-07-31 00:00:00.000000,2017-07-29 04:21:25.000000
9797,8a858e5856b7840c0156c298b5d35422,301760093,7,2016-11-16 13:07:17.000000,2016-11-16 12:07:07.000000,30000.0,34400.0,30,2016-11-24 16:01:29.000000,,2016-12-16 00:00:00.000000,2016-11-24 15:46:19.000000
9798,8a858e5856b7840c0156c298b5d35422,301764125,8,2016-11-24 16:19:40.000000,2016-11-24 15:19:23.000000,30000.0,34400.0,30,2016-12-09 11:32:52.000000,,2016-12-27 00:00:00.000000,2016-12-09 11:17:42.000000
9799,8a858e5856b7840c0156c298b5d35422,301801007,11,2017-01-24 19:14:29.000000,2017-01-24 18:14:22.000000,40000.0,44800.0,30,2017-02-07 11:33:02.000000,,2017-02-23 00:00:00.000000,2017-02-07 11:17:51.000000
9800,8a858e5856b7840c0156c298b5d35422,301695143,1,2016-08-25 17:48:05.000000,2016-08-25 16:47:56.000000,10000.0,11500.0,15,2016-09-06 16:49:17.000000,,2016-09-09 00:00:00.000000,2016-09-06 16:34:13.000000
9801,8a858e615c832be8015c86c6e7481967,301966154,1,2017-07-06 10:20:28.000000,2017-07-06 09:20:10.000000,10000.0,13000.0,30,2017-07-08 19:24:11.000000,,2017-08-07 00:00:00.000000,2017-07-08 19:14:02.000000
9802,8a858e69566ae5b801566c40bb294259,301771508,6,2016-12-09 14:46:55.000000,2016-12-09 13:46:45.000000,30000.0,34400.0,30,2017-01-05 09:12:51.000000,,2017-01-09 00:00:00.000000,2017-01-05 08:57:40.000000
9803,8a858e69566ae5b801566c40bb294259,301710251,2,2016-09-09 06:27:46.000000,2016-09-09 05:27:39.000000,10000.0,11500.0,15,2016-09-15 15:06:55.000000,,2016-09-26 00:00:00.000000,2016-09-15 14:51:50.000000
9804,8a858e69566ae5b801566c40bb294259,301866778,9,2017-04-13 09:09:44.000000,2017-04-13 08:09:38.000000,40000.0,44800.0,30,2017-05-08 19:22:49.000000,,2017-05-15 00:00:00.000000,2017-05-08 19:07:40.000000
9805,8a858e6d5b252065015b2acdc061657c,301923616,3,2017-06-01 08:26:20.000000,2017-06-01 07:26:14.000000,10000.0,11500.0,15,2017-06-30 20:34:36.000000,,2017-06-16 00:00:00.000000,2017-06-30 20:24:28.000000
9806,8a858e785c8d9167015c97ca7fbe2c0c,301935000,1,2017-06-11 16:58:06.000000,2017-06-11 15:56:58.000000,10000.0,13000.0,30,2017-06-23 11:43:05.000000,,2017-07-11 00:00:00.000000,2017-06-23 11:32:56.000000
9807,8a858ea4582fcdc80158338316a258e3,301780222,3,2016-12-23 18:25:31.000000,2016-12-23 17:25:21.000000,10000.0,13000.0,30,2017-01-21 07:46:40.000000,,2017-01-23 00:00:00.000000,2017-01-21 07:31:29.000000
9808,8a858ea4582fcdc80158338316a258e3,301764861,2,2016-11-26 07:25:09.000000,2016-11-26 06:24:59.000000,10000.0,11500.0,15,2016-12-08 01:43:40.000000,,2016-12-13 00:00:00.000000,2016-12-08 01:28:31.000000
9809,8a858ea4582fcdc80158338316a258e3,301849026,6,2017-03-29 09:27:42.000000,2017-03-29 08:27:35.000000,20000.0,23800.0,30,2017-04-24 10:01:20.000000,,2017-04-28 00:00:00.000000,2017-04-24 09:46:11.000000
9810,8a858eba5b681df4015b75ab13016a89,301900909,2,2017-05-11 10:46:35.000000,2017-05-11 09:46:28.000000,10000.0,13000.0,30,2017-06-09 09:11:42.000000,,2017-06-12 00:00:00.000000,2017-06-09 09:01:33.000000
9811,8a858eae5a42129d015a421fa6270603,301838528,2,2017-03-15 08:31:29.000000,2017-03-15 07:31:23.000000,10000.0,11500.0,15,2017-03-30 11:14:20.000000,,2017-03-30 00:00:00.000000,2017-03-30 10:59:11.000000
9812,8a858eae5a42129d015a421fa6270603,301943904,5,2017-06-19 17:06:09.000000,2017-06-19 16:05:03.000000,10000.0,11500.0,15,2017-06-29 09:10:47.000000,,2017-07-04 00:00:00.000000,2017-06-29 09:00:38.000000
9813,8a858ec05a9535db015a9b7e03650141,301843190,2,2017-03-21 13:25:54.000000,2017-03-21 12:25:45.000000,10000.0,13000.0,30,2017-04-08 18:51:59.000000,,2017-04-20 00:00:00.000000,2017-04-08 18:36:49.000000
9814,8a858ec05a9535db015a9b7e03650141,301949508,6,2017-06-23 17:34:43.000000,2017-06-23 16:34:36.000000,20000.0,24500.0,30,2017-07-24 14:36:09.000000,,2017-07-24 00:00:00.000000,2017-07-24 14:26:01.000000
9815,8a858ed75732b68101574d1614f23803,301958030,6,2017-06-30 17:00:09.000000,2017-06-30 16:00:01.000000,20000.0,24500.0,30,2017-07-17 17:30:58.000000,,2017-07-31 00:00:00.000000,2017-07-17 17:20:49.000000
9816,8a858ede5ca210f0015ca6e7144b3d34,301962064,1,2017-07-03 20:14:06.000000,2017-07-03 19:13:00.000000,10000.0,13000.0,30,2017-07-19 12:13:15.000000,,2017-08-04 00:00:00.000000,2017-07-19 12:03:04.000000
9817,8a858ee1578e399501579186cb2d6283,301796407,5,2017-01-18 22:55:51.000000,2017-01-18 21:55:40.000000,20000.0,23800.0,30,2017-02-10 19:02:05.000000,,2017-02-17 00:00:00.000000,2017-02-10 18:46:55.000000
9818,8a858ee1578e399501579186cb2d6283,301814516,6,2017-02-10 19:03:50.000000,2017-02-10 18:03:43.000000,20000.0,23800.0,30,2017-03-09 13:47:38.000000,,2017-03-13 00:00:00.000000,2017-03-09 13:32:26.000000
9819,8a858eed5a42df95015a435ce1762491,301879784,1,2017-04-25 11:00:48.000000,2017-04-25 09:59:51.000000,10000.0,13000.0,30,2017-05-26 08:02:41.000000,,2017-05-25 00:00:00.000000,2017-05-26 07:52:33.000000
9820,8a858ef358d4a48e0158d50224cb12c5,301832599,4,2017-03-06 16:41:06.000000,2017-03-06 15:41:00.000000,15000.0,18350.0,30,2017-04-04 17:59:03.000000,,2017-04-05 00:00:00.000000,2017-04-04 17:43:53.000000
9821,8a858ef358d4a48e0158d50224cb12c5,301800005,2,2017-01-23 19:26:51.000000,2017-01-23 18:26:44.000000,10000.0,11500.0,15,2017-02-02 17:31:47.000000,,2017-02-07 00:00:00.000000,2017-02-02 17:16:38.000000
9822,8a858efb54ccb4820154cd9a41672ee0,301874346,5,2017-04-20 10:53:25.000000,2017-04-20 09:53:16.000000,10000.0,13000.0,30,2017-05-09 21:45:05.000000,,2017-05-22 00:00:00.000000,2017-05-09 21:29:56.000000
9823,8a858f005c59e532015c5a89b8405010,301923655,1,2017-06-01 09:16:55.000000,2017-06-01 08:16:21.000000,10000.0,13000.0,30,2017-07-03 23:12:54.000000,,2017-07-03 00:00:00.000000,2017-07-03 23:02:46.000000
9824,8a858f085a477386015a47dc3a683d93,301867595,3,2017-04-13 18:17:57.000000,2017-04-13 17:17:51.000000,10000.0,13000.0,30,2017-05-15 08:14:23.000000,,2017-05-15 00:00:00.000000,2017-05-15 07:59:15.000000
9825,8a858f145b42fac4015b43071e610aab,301949662,3,2017-06-23 19:43:07.000000,2017-06-23 18:43:01.000000,20000.0,24500.0,30,2017-07-25 20:27:52.000000,,2017-07-24 00:00:00.000000,2017-07-25 20:17:43.000000
9826,8a858f1a5b66e6d6015b66ebd451051b,301870241,1,2017-04-16 15:23:30.000000,2017-04-16 14:23:24.000000,10000.0,11500.0,15,2017-04-29 09:25:51.000000,8a858fc55b00e79e015b055959ee5e97,2017-05-02 00:00:00.000000,2017-04-29 09:10:41.000000
9827,8a858f2b5b870cfe015b870e2543007e,301947670,6,2017-06-22 12:20:17.000000,2017-06-22 11:20:10.000000,20000.0,22250.0,15,2017-07-06 14:35:47.000000,8a858f725b49c0c0015b55555c7c5bef,2017-07-07 00:00:00.000000,2017-07-06 14:25:37.000000
9828,8a858f2b5b870cfe015b870e2543007e,301873651,1,2017-04-19 17:53:34.000000,2017-04-19 16:53:22.000000,10000.0,13000.0,30,2017-04-24 14:19:39.000000,8a858f725b49c0c0015b55555c7c5bef,2017-05-19 00:00:00.000000,2017-04-24 14:04:30.000000
9829,8a858f365b2547f3015b2d7c3d736f1a,301867290,2,2017-04-13 14:49:35.000000,2017-04-13 13:49:28.000000,10000.0,11500.0,15,2017-04-18 23:42:36.000000,,2017-04-28 00:00:00.000000,2017-04-18 23:27:26.000000
9830,8a858f365b2547f3015b2d7c3d736f1a,301878968,3,2017-04-24 16:49:45.000000,2017-04-24 15:49:38.000000,10000.0,11450.0,15,2017-05-05 16:15:29.000000,,2017-05-09 00:00:00.000000,2017-05-05 16:00:17.000000
9831,8a858f4156939c3c0156a2957b34644c,301956150,8,2017-06-29 12:16:49.000000,2017-06-29 11:16:41.000000,30000.0,34500.0,30,2017-07-26 14:23:08.000000,,2017-07-31 00:00:00.000000,2017-07-26 14:12:59.000000
9832,8a858f4156939c3c0156a2957b34644c,301788402,2,2017-01-06 15:12:34.000000,2017-01-06 14:12:21.000000,10000.0,11500.0,15,2017-01-26 21:01:51.000000,,2017-01-23 00:00:00.000000,2017-01-26 20:46:42.000000
9833,8a858f4b55df0f530155ebb514c354cc,301770885,4,2016-12-08 10:46:07.000000,2016-12-08 09:45:57.000000,30000.0,36800.0,60,2017-01-06 20:17:46.000000,,2017-01-09 00:00:00.000000,2017-01-06 20:02:35.000000
9834,8a858f565af28234015af2e8053c0ada,301867146,2,2017-04-13 12:58:25.000000,2017-04-13 11:58:18.000000,10000.0,11500.0,15,2017-05-20 00:37:58.000000,,2017-04-28 00:00:00.000000,2017-05-20 00:22:49.000000
9835,8a858f635a8a972f015a8b9cb9d14bd5,301829493,1,2017-03-02 07:32:23.000000,2017-03-02 06:31:56.000000,10000.0,11500.0,15,2017-03-13 09:38:44.000000,,2017-03-20 00:00:00.000000,2017-03-13 09:23:32.000000
9836,8a858f6f5b3f095b015b420385286ad0,301895186,2,2017-05-08 10:36:40.000000,2017-05-08 09:36:33.000000,10000.0,11500.0,15,2017-05-24 13:37:32.000000,,2017-05-23 00:00:00.000000,2017-05-24 13:22:24.000000
9837,8a858f855bf2f1ad015bf67271165549,301900712,1,2017-05-11 09:19:27.000000,2017-05-11 08:19:08.000000,10000.0,13000.0,30,2017-06-07 19:49:38.000000,,2017-06-12 00:00:00.000000,2017-06-07 19:39:29.000000
9838,8a858f99560bbe4501561769d7674785,301828673,4,2017-03-01 06:34:01.000000,2017-03-01 05:33:54.000000,20000.0,21900.0,15,2017-03-11 16:26:14.000000,,2017-03-16 00:00:00.000000,2017-03-11 16:11:02.000000
9839,8a858f9f5bd99987015be6ee3a4317c5,301961473,1,2017-07-03 16:44:39.000000,2017-07-03 15:43:31.000000,10000.0,13000.0,30,2017-07-20 23:58:44.000000,,2017-08-02 00:00:00.000000,2017-07-20 23:48:34.000000
9840,8a858fa4552add9f0155486adf77224e,301848414,6,2017-03-28 14:36:54.000000,2017-03-28 13:36:48.000000,20000.0,21900.0,15,2017-04-11 11:51:14.000000,,2017-04-12 00:00:00.000000,2017-04-11 11:36:04.000000
9841,8a858fa4552add9f0155486adf77224e,301872357,7,2017-04-18 16:27:20.000000,2017-04-18 15:27:12.000000,20000.0,21900.0,15,2017-04-29 13:40:56.000000,,2017-05-03 00:00:00.000000,2017-04-29 13:25:46.000000
9842,8a858fb95bd896cc015bd8a2836b06eb,301927231,2,2017-06-05 05:28:49.000000,2017-06-05 04:28:42.000000,10000.0,13000.0,30,2017-07-03 18:32:04.000000,8a858efe5bca0a81015bcafa92f72787,2017-07-05 00:00:00.000000,2017-07-03 18:21:55.000000
9843,8a858fc9580b91da0158173d53626619,301790205,4,2017-01-09 16:58:53.000000,2017-01-09 15:58:46.000000,10000.0,13000.0,30,2017-02-04 18:01:50.000000,,2017-02-08 00:00:00.000000,2017-02-04 17:46:40.000000
9844,8a858fc9580b91da0158173d53626619,301941639,9,2017-06-17 06:23:29.000000,2017-06-17 05:23:22.000000,30000.0,34500.0,30,2017-07-19 08:44:43.000000,,2017-07-19 00:00:00.000000,2017-07-19 08:34:34.000000
9845,8a858fd25c5a5bc7015c5d7b33f70f4b,301923021,1,2017-05-31 15:13:23.000000,2017-05-31 14:13:09.000000,10000.0,11500.0,15,2017-06-08 06:34:39.000000,,2017-06-15 00:00:00.000000,2017-06-08 06:24:29.000000
9846,8a858fe756939bbb01569a4804eb511b,301762205,6,2016-11-20 23:10:21.000000,2016-11-20 22:09:55.000000,30000.0,34400.0,30,2016-12-19 19:54:58.000000,,2016-12-20 00:00:00.000000,2016-12-19 19:39:48.000000
9847,8a858fe756939bbb01569a4804eb511b,301900129,10,2017-05-10 21:54:06.000000,2017-05-10 20:53:59.000000,30000.0,36000.0,60,2017-07-09 01:16:38.000000,,2017-06-09 00:00:00.000000,2017-06-08 17:32:09.000000
9848,8a858fef570f30e501571f8c9b393e0c,301943066,2,2017-06-18 22:49:44.000000,2017-06-18 21:49:37.000000,10000.0,13000.0,30,2017-07-17 21:56:34.000000,,2017-07-18 00:00:00.000000,2017-07-17 21:46:25.000000
9849,8a858e5555780ea001557c358eac1a2c,301928095,7,2017-06-05 19:35:14.000000,2017-06-05 18:35:07.000000,30000.0,34500.0,30,2017-07-04 15:45:57.000000,,2017-07-05 00:00:00.000000,2017-07-04 15:35:48.000000
9850,8a858e5555780ea001557c358eac1a2c,301891221,6,2017-05-05 14:08:06.000000,2017-05-05 13:07:52.000000,20000.0,24500.0,30,2017-06-05 16:11:54.000000,,2017-06-05 00:00:00.000000,2017-06-05 16:01:44.000000
9851,8a858f125c5f88b1015c62b300050e57,301932395,2,2017-06-09 09:38:20.000000,2017-06-09 08:38:14.000000,10000.0,11500.0,15,2017-06-29 20:00:54.000000,,2017-06-28 00:00:00.000000,2017-06-29 19:50:44.000000
9852,8a858fb557330de101574e0d803b1042,301934839,1,2017-06-11 14:20:06.000000,2017-06-11 13:18:59.000000,10000.0,13000.0,30,2017-07-27 07:50:24.000000,,2017-07-11 00:00:00.000000,2017-07-27 07:40:14.000000
9853,8a85886e54beabf90154c3f2f2ba3e59,301762139,3,2016-11-20 19:37:28.000000,2016-11-20 18:37:12.000000,20000.0,23800.0,30,2016-12-13 11:02:42.000000,,2016-12-21 00:00:00.000000,2016-12-13 10:47:32.000000
9854,8a85886e54beabf90154c3f2f2ba3e59,301781769,4,2016-12-26 16:56:39.000000,2016-12-26 15:56:28.000000,30000.0,36800.0,60,2017-02-23 17:14:09.000000,,2017-01-25 00:00:00.000000,2017-01-18 07:28:34.000000
9855,8a8588f35451808f015475d4e4432f4f,301912000,4,2017-05-17 19:16:49.000000,2017-05-17 18:15:39.000000,10000.0,11500.0,15,2017-06-01 04:20:24.000000,,2017-06-01 00:00:00.000000,2017-06-01 03:58:28.000000
9856,8a85893d53f104eb01540e4ca76369ad,301745398,8,2016-10-17 12:37:31.000000,2016-10-17 11:37:15.000000,30000.0,34500.0,30,2016-11-10 11:43:44.000000,,2016-11-16 00:00:00.000000,2016-11-10 11:28:34.000000
9857,8a858e5d5c7e25b4015c7fea66825cfe,301961829,1,2017-07-03 18:29:49.000000,2017-07-03 17:28:42.000000,10000.0,11500.0,15,2017-07-19 07:38:05.000000,,2017-07-19 00:00:00.000000,2017-07-19 07:27:56.000000
9858,8a858e6f5668e01701567005bb5972cf,301717543,2,2016-09-16 11:37:58.000000,2016-09-16 10:37:47.000000,10000.0,13000.0,30,2016-10-24 12:18:04.000000,,2016-10-17 00:00:00.000000,2016-10-24 12:02:55.000000
9859,8a858e8e58f6d66f0158fd7ee9af731f,301849359,5,2017-03-29 14:39:44.000000,2017-03-29 13:39:38.000000,20000.0,23800.0,30,2017-04-19 07:57:04.000000,,2017-04-28 00:00:00.000000,2017-04-19 07:41:55.000000
9860,8a858e8e58f6d66f0158fd7ee9af731f,301872911,6,2017-04-19 08:00:32.000000,2017-04-19 07:00:25.000000,20000.0,23800.0,30,2017-05-18 20:28:03.000000,,2017-05-19 00:00:00.000000,2017-05-18 20:12:54.000000
9861,8a858e935b57cc6a015b57df293c092c,301884647,2,2017-04-29 18:47:34.000000,2017-04-29 17:47:27.000000,10000.0,12500.0,30,2017-05-29 14:50:51.000000,8a858ef458d4a52e0158d959e7501c2f,2017-05-30 00:00:00.000000,2017-05-29 14:40:41.000000
9862,8a858eb25b5d2e82015b5d51be422bfa,301898678,2,2017-05-10 08:04:47.000000,2017-05-10 07:04:40.000000,10000.0,13000.0,30,2017-06-03 13:10:11.000000,,2017-06-09 00:00:00.000000,2017-06-03 13:00:00.000000
9863,8a858eba5b681df4015b7ff8ae967c76,301909454,2,2017-05-16 12:48:29.000000,2017-05-16 11:48:22.000000,10000.0,11500.0,15,2017-05-26 17:06:07.000000,,2017-05-31 00:00:00.000000,2017-05-26 16:55:58.000000
9864,8a858ec95afc0922015afc24b669093f,301924098,3,2017-06-01 15:55:36.000000,2017-06-01 14:55:30.000000,10000.0,13000.0,30,2017-07-02 22:10:06.000000,,2017-07-03 00:00:00.000000,2017-07-02 21:59:57.000000
9865,8a8589c1545181f30154735d98f93955,301897626,11,2017-05-09 15:24:09.000000,2017-05-09 14:24:01.000000,30000.0,39000.0,60,2017-07-06 10:09:09.000000,,2017-06-08 00:00:00.000000,2017-06-08 12:25:00.000000
9866,8a858e135c7e2eec015c81c27f791ff7,301942059,2,2017-06-17 15:12:02.000000,2017-06-17 14:11:55.000000,10000.0,13000.0,30,2017-07-13 12:20:02.000000,,2017-07-17 00:00:00.000000,2017-07-13 12:09:53.000000
9867,8a858e1c56dfea870156f57a826a1207,301768726,4,2016-12-03 06:58:15.000000,2016-12-03 05:58:05.000000,20000.0,23800.0,30,2017-01-03 18:11:12.000000,,2017-01-02 00:00:00.000000,2017-01-03 17:56:02.000000
9868,8a858e1c56dfea870156f57a826a1207,301735573,2,2016-10-03 22:58:49.000000,2016-10-03 21:58:35.000000,10000.0,13000.0,30,2016-11-02 00:15:13.000000,,2016-11-03 00:00:00.000000,2016-11-02 00:00:02.000000
9869,8a858e335b806e4d015b807c181d101f,301925067,3,2017-06-02 16:23:50.000000,2017-06-02 15:23:44.000000,10000.0,11500.0,15,2017-07-01 11:37:52.000000,,2017-06-19 00:00:00.000000,2017-07-01 11:27:43.000000
9870,8a858e3654e2a8240154e379593e4df2,301629962,2,2016-06-08 15:56:35.000000,2016-06-08 14:56:29.000000,10000.0,13000.0,30,2016-06-10 00:05:31.000000,,2016-07-11 00:00:00.000000,2016-06-09 18:24:31.000000
9871,8a858e3654e2a8240154e379593e4df2,301702891,5,2016-09-02 07:29:05.000000,2016-09-02 06:28:56.000000,20000.0,24500.0,30,2016-10-01 22:17:44.000000,,2016-10-03 00:00:00.000000,2016-10-01 22:02:34.000000
9872,8a858e3654e2a8240154e379593e4df2,301769839,8,2016-12-06 06:46:02.000000,2016-12-06 05:45:51.000000,30000.0,34400.0,30,2016-12-30 14:47:35.000000,,2017-01-05 00:00:00.000000,2016-12-30 14:32:25.000000
9873,8a858e3654e2a8240154e379593e4df2,301785455,9,2017-01-02 00:49:45.000000,2017-01-01 23:49:33.000000,30000.0,34400.0,30,2017-02-01 19:00:47.000000,,2017-02-01 00:00:00.000000,2017-02-01 18:45:37.000000
9874,8a858e3d55ca3ef60155d5601ed8381b,301851037,2,2017-03-31 12:45:03.000000,2017-03-31 11:44:56.000000,10000.0,13000.0,30,2017-05-01 08:35:40.000000,,2017-05-02 00:00:00.000000,2017-05-01 08:20:30.000000
9875,8a858e5856b7840c0156c2db475368e4,301803333,3,2017-01-26 20:41:46.000000,2017-01-26 19:41:40.000000,10000.0,13000.0,30,2017-01-30 18:54:34.000000,,2017-02-27 00:00:00.000000,2017-01-30 18:39:24.000000
9876,8a858e65582a517e01583f9700963ded,301771891,3,2016-12-10 16:10:16.000000,2016-12-10 15:10:05.000000,10000.0,11500.0,15,2016-12-22 09:46:44.000000,,2016-12-27 00:00:00.000000,2016-12-22 09:31:33.000000
